osm_id,name,address,lat,lng,category,opening_hours,floor_area_m2,employees,avg_rating,rating_source_count,price_range,popularity,total_tips,event_multiplier,revenue_proxy,insurable
7398105832,Gosnells Meadery Taproom,"72 Enid Street, London, SE16 3RA",51.4977781,-0.0726563,pub,We-Fr 16:00-22:30; Sa-Su 12:00-22:30,,,,,£,,,1.2,1500,true
7523464145,The Windjammer,"25 Admiralty Avenue, London, E16 2PN",51.4994426,0.031017,pub,Mo-Sa 12:00-23:00; Su 12:00-22:00,1143,,,,£,,,1.2,2357,false
7549942987,The Perseverance,"63 Lamb's Conduit Street, London",51.5222375,-0.1188581,pub,"Mo-We 08:50-20:00, Th 08:50-13:00, Fr 08:50-18:30",,,2,41,£,,,1.2,1200,true
7550093574,The Queens Head,"64 Theobalds Road, London, WC1X 8SF",51.5206791,-0.1170161,pub,,,,3.1,19,£,,,1.2,1860,false
7550117864,The Rugby Tavern,"19 Great James Street, London, WC1N 3ES",51.5219851,-0.1173567,pub,,,,3.1,37,£,,,1.2,1860,false
7581534029,The Kings Arms,"110 Uxbridge Road, London, W7 3SU",51.5086895,-0.3373287,pub,,,,1.55,17,£,,,1.2,930,false
7590593053,The Lady Ottoline,"11a Northington Street, London, WC1N 2JF",51.5220506,-0.1150708,pub,,,,3.1,27,£,,,1.2,1860,false
7616166984,Three Hounds,"57 Beckenham Road, Beckenham, BR3 4PR",51.4085153,-0.0391288,pub,Mo-We 15:00-22:00; Th 14:00-22:00; Fr 09:00-18:00; Sa 12:00-22:00; Su 12:00-21:00,,,,,£,,,1.2,1500,true
7804014021,Tap Room,,51.606551,-0.1188983,pub,,,,,,£,,,1.2,1500,false
7858027226,The Duke of Clarence,"148 Old Brompton Road, London, SW5 0BE",51.4908911,-0.1825444,pub,,,,3.55,13,£,,,1.2,2130,false
7929807779,London Welsh Bar,"157-163 Gray's Inn Road, London, WC1X 8UE",51.5248677,-0.1170162,pub,Mo Off; Tu-Th 18:00-23:00; Fr Off; Sa Off; Su Off,,,,,£,,,1.2,1500,true
8132648120,K K McCools,"265 West Green Road, London, N15 3BH",51.5862995,-0.0889222,pub,Mo-Th 11:00-00:00; Fr-Sa 11:00-01:00; Su 12:00-00:00,,,,,£,,,1.2,1500,true
8167917118,The Pembroke,"261 Old Brompton Road, London, SW5 9JA",51.4889152,-0.1914946,pub,,227,,2.75,14,£,,,1.2,1837,false
8308248176,The Sydney Arms,"70 Sydney Street, London, SW3 6NJ",51.4887592,-0.1695057,pub,,,,1.75,22,£,,,1.2,1050,false
8324913615,The Lord Nelson,"386 Old Kent Road, London, SE1 5AA",51.4867601,-0.0741916,pub,Mo-Fr 11:00-23:00; Sa 11:00-01:00; Su 12:00-22:30,,,2.95,10,£,,,1.2,1770,true
8355222754,Gravity Well Taproom,"Arch 155 Midland Road, London, E10 6JT",51.5697138,-0.007739,pub,We-Th 16:00-22:00; Fr 16:00-24:00; Sa 12:00-24:00; Su 12:00-18:00,,,,,£,,,1.2,1500,true
8363665233,Rose & Crown,"90-92 Lower Sloane Street, London, SW1W 8BU",51.4901063,-0.1569458,pub,,,,2.4,26,£,,,1.2,1440,false
8427001121,Black George,"181 Uxbridge Road, London, W13 9AA",51.5111175,-0.3173636,pub,,215,,,,£,,,1.2,1661,false
8475949320,The Craft Beer Rooms,,51.3759898,0.0102046,pub,Mo-Fr 11:00-00:00; Sa-Su 12:00-00:00;,,,,,£,,,1.2,1500,true
8478118703,The Coney,"35 Croydon Road, West Wickham, BR4 9HZ",51.3701653,0.0006925,pub,,,,,,£,,,1.2,1500,false
8494272578,The Wheatsheaf on the Green,"40 Esher Green, Esher, KT10 8AG",51.371597,-0.3665668,pub,,,,,,£,,,1.2,1500,false
8568369522,The Dolphin,,51.5436041,-0.4878349,pub,,,,,,£,,,1.2,1500,false
8572811479,The Oddfellows,"14 Fearnley Street, Watford",51.6523997,-0.4007681,pub,,,,,,£,,,1.2,1500,false
8605476853,Tooting Tram & Social,,51.426693,-0.1667803,pub,Mo-Th 06:00-02:00; Fr-Sa 06:00-03:00; Su 06:00-02:00,,,,,£,,,1.2,1500,true
8620475154,Queens Tavern,"121 South Africa Road, London, W12 7PA",51.5104553,-0.230398,pub,Mo-Su 06:00-22:00,246,,1.9,15,£,,,1.2,1280,true
8632612927,Creative Juices Brewing Company,"Denham Way, Rickmansworth, WD3 9XQ",51.6284246,-0.5092132,pub,,713,,,,£,,,1.2,2035,false
8707334318,The Owl and the Pussycat,"106 Northfield Avenue, London, W13 9RT",51.5029728,-0.3170027,pub,Mo-Sa 16:00-22:00; Su 13:00-17:00,71,,3.5,2,£,,,1.2,2175,true
8714409426,Players,"184 Northfield Avenue, London, W13 9SB",51.5009748,-0.3154255,pub,,60,,,,£,,,1.2,1545,false
8736085499,Ramble Inn,,51.4226708,-0.1601958,pub,,1919,,,,£,,,1.2,2939,false
8737259738,Ryan's,"282-284 Northfield Avenue, London, W5 4UB",51.49837,-0.3140408,pub,,106,,3.35,32,£,,,1.2,2117,false
8757588717,The Joiners Arms,"50-52 Woodside Green, London, SE25 5EU",51.3870114,-0.0703479,pub,,,,3.75,15,£,,,1.2,2250,false
8821717717,Babel Beerhouse,"1 Lewis Cubitt Walk, London, N1C 4DL",51.5377081,-0.125856,pub,Mo 12:00-22:00; Tu-Fr 12:00-23:00; Sa 12:00-24:00; Su 12:00-22:00,,,,,£,,,1.2,1500,true
8830280452,The Dark Horse,"87/88 North Yard, London, NW1 8AH",51.5426466,-0.148964,pub,,,,2.45,29,£,,,1.2,1470,false
8901025031,Bickley & Widmore Working Men's Club,,51.4015272,0.035294,pub,,251,,,,£,,,1.2,1688,false
8904125782,Wishful Drinking Bottleshop & Taproom,"124 High Street, Rickmansworth, WD3 1AB",51.6392156,-0.4723185,pub,Su-Th 12:00-23:00; Fr 12:00-23:30; Sa 11:00-23:30,47,,,,£,,,1.2,1535,true
9008497216,Cloudwater,"73 Enid Street, London, SE16 3RA",51.4977423,-0.072581,pub,Mo 17:00-22:00; Tu-Th 15:00-22:00; Fr-Sa 13:00-22:00; Su 13:00-20:00,10892,,,,£,,,1.2,9669,false
9008509217,Bianca Road Brew Co.,"83-84 Enid Street, London, SE16 3RA",51.4974282,-0.0719546,pub,We-Fr 14:00-22:00; Sa 13:00-21:00; Su 12:00-19:00,10892,,,,£,,,1.2,9669,false
9008509218,Craft Beer Junction,"86 Enid Street, London, SE16 3RA",51.4973064,-0.0717147,pub,We-Th 16:00-23:00; Fr 15:00-23:00; Sa 12:00-23:00; Su 12:00-22:00,10892,,,,£,,,1.2,9669,false
9026571820,Villages,"21-26 Resolution Way, London, SE8 4NT",51.4784965,-0.0238312,pub,Th-Fr 18:00-23:00; Sa 12:00-23:00; Su 12:00-22:00,,,,,£,,,1.2,1500,true
9117411107,The Blythe Hill Tavern,"319 Stanstead Road, London, SE23 1JB",51.4423194,-0.033722,pub,Mo-We 11:00-23:00; Th-Sa 11:00-24:00; Su 12:00-23:00,,,3.85,57,£,,,1.2,2310,true
9205363977,The Albion,"121 Hammersmith Road, London, W14 0QL",51.4944109,-0.2127554,pub,,,,3.05,48,£,,,1.2,1830,false
9316184134,Grosvenor Arms,"17 Sidney Road, London, SW9 0TP",51.4699105,-0.1172631,pub,"Mo-Fr 16:00-23:59,00:00-11:30; Sa 12:00-23:30; Su 12:00-22:30",604,,3.5,9,£,,,1.2,2734,false
9349335666,Prince of Wales,"23 Bridge Road, East Molesey, KT8 9EU",51.4026419,-0.3446994,pub,,393,,1.9,5,£,,,1.2,1364,false
9389683114,The Market Tavern,"28 Market Street, Watford",51.6546184,-0.3989006,pub,,966,,,,£,,,1.2,2225,false
9394266492,The Hoxton Hound,,51.5308048,-0.0757684,pub,"""See openning of museum""",,,,,£,,,1.2,1500,true
9470159573,The Pick & Shovel,"148 Shenley Road, Borehamwood, WD6 1EQ",51.657275,-0.2721574,pub,,388,,,,£,,,1.2,1791,false
9510946145,Parlez,"16 Coulgate Street, London, SE4 2RW",51.4642009,-0.0373021,pub,,232,,,,£,,,1.2,1674,false
9522865779,The Growler Stop,"Spital Street, Dartford, DA1 2EH",51.4454917,0.21303,pub,Mo-Th 11:00-01:15; Fr-Sa 11:00-02:30; Su 11:00-01:15,833,,,,£,,,1.2,2125,false
9534867395,Mad Squirrel Taproom,"High Street, Watford",51.6539263,-0.394,pub,Mo-Sa 12:00-23:30,,,,,£,,,1.2,1500,true
9607793865,Joiners Arms,"66 Lewisham High Street, London, SE13 5JH",51.4632432,-0.0107425,pub,,41,,2.05,22,£,,,1.2,1255,false
9657161178,Badger Badger,"139-145 Deptford High Street, London, SE8 3NU",51.4790804,-0.0262163,pub,Mo-Th 10:00-23:00; Fr 10:00-25:00; Sa-Su 12:00-25:00,154,,,,£,,,1.2,1616,true
9658592156,Champions Bar,,51.4367221,0.2311618,pub,,,,,,£,,,1.2,1500,false
9669182144,The Plum Tree Beer Shop,"154 Plumstead Common Road, London, SE18 2UL",51.4808444,0.078666,pub,,,,,,£,,,1.2,1500,false
9762808911,The Anchor & Hope,"36 The Cut, London, SE1 8LP",51.5034633,-0.1066199,pub,Mo-Tu 16:00-22:30; We-Sa 11:00-22:30; Su 12:00-18:00,107,,2.7,32,£,,,1.2,1707,true
9805131739,The Twelve Pins,"263 Seven Sisters Road, London, N4 2DE",51.5648205,-0.1047935,pub,"Mo-Th 12:00-24:00; Fr 11:00-24:00; Sa 00:00-01:00,11:00-24:00; Su 00:00-01:00,11:00-24:00",554,,3.25,57,£,,,1.2,2490,false
9833906511,Brick Brewery Taproom,,51.4696022,-0.0695297,pub,,,,,,£,,,1.2,1500,false
9837045117,Horse & Chains,,51.6412351,-0.3586477,pub,,200,,,,£,,,1.2,1650,false
9878756230,Old Town Tavern,29 North Street,51.4661168,-0.1421957,pub,"Mo 17:00-22:00; Tu-Th 17:00-00:00; Fr, Sa 14:00-02:00; Su 12:00-23:00",105,,2.65,18,£,,,1.2,1673,true
9891375140,The Green Goddess,"43A Vanbrugh Park, London, SE3 7AB",51.4771393,0.0188457,pub,Tu 16:00-22:30; We-Sa 12:00-22:30; Su 12:00-21:00,226,,,,£,,,1.2,1670,true
9908253789,Bishops,"399 Fulham Palace Road, London, SW6 6TA",51.474133,-0.2131703,pub,,,,,,£,,,1.2,1500,false
9962758030,BrewDog,"1 The Sidings, London",51.5021808,-0.1154758,pub,,58614,,,,£,,,1.2,45461,false
10062643211,The Rosy Hue,,51.4938637,-0.0973295,pub,,693,,,,£,,,1.2,2020,false
10087011293,Brixton Brewery Tap Room,"548 Brixton Station Road, London, SW9 8PF",51.4634936,-0.1094562,pub,,,,,,£,,,1.2,1500,false
10092511647,The Hanbury,"33 Linton Street, London, N1 7DU",51.5361093,-0.0934055,pub,Mo 15:00-22:00; Tu-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-22:00,,,2.65,14,£,,,1.2,1590,true
10095833252,Prince Albert Rose's,,51.4933673,0.0634517,pub,,119,,,,£,,,1.2,1589,false
10105926112,The Graduate,"107-109 Blackheath Road, London, SE10 8PD",51.4731439,-0.0153915,pub,"Mo-Th, Sa 11:00-24:00; Fr 11:00-26:30; Su 11:30-23:00",,,3.05,9,£,,,1.2,1830,true
10112312066,Life of Reilly,,51.6008844,-0.3181673,pub,,,,,,£,,,1.2,1500,false
10155383322,The Grey Horse,"46 Richmond Road, Kingston upon Thames, KT2 5EE",51.414309,-0.3006312,pub,Su-Th 12:00-23:00; Fr-Sa 12:00-01:00,2903,,,,£,,,1.2,3677,false
10213894381,Finchley Tavern,"686 High Road, London, N12 9PT",51.6129652,-0.1756474,pub,,886,,3.8,14,£,,,1.2,3290,false
10245706076,Brick Lane Taproom,"Brick Lane, London, E1 6QL",51.520961,-0.0724088,pub,,2054,,2.6,39,£,,,1.2,3162,false
10251784717,The Buxton,"42 Osborn Street, London, E1 6TD",51.5172501,-0.0702726,pub,"Mo-Th 08:00-23:00; Fr,Sa 08:00-23:30; Su 08:00-19:30",80,,2,12,£,,,1.2,1248,true
10253245701,The River Ale House,"131 Woolwich Road, London, SE10 0RJ",51.4862674,0.0132944,pub,Mo-Th 16:00-23:00; Fr 14:00-23:00; Sa 12:00-23:00; Su 13:00-23:00,,,,,£,,,1.2,1500,true
10263469468,No.8 Tottenham,"724-726 High Road, London, N17 0AG",51.6020531,-0.0674609,pub,Mo-We 12:00-22:00; Th-Fr 12:00-23:00; Sa 11:00-23:00; Su 11:00-21:00,305,,2.05,8,£,,,1.2,1418,true
10266440541,Kings Arms,"16 King William Walk, London, SE10 9JH",51.4808515,-0.007991,pub,Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 12:00-23:00,95,,2.95,46,£,,,1.2,1854,true
10266440578,The Coach and Horses,"13, London, SE10 9HZ",51.4812645,-0.0090227,pub,Mo-Sa 11:00-23:00; Su 12:00-22:30,,,3.3,19,£,,,1.2,1980,true
10266440595,The Spanish Galleon,"48 Greenwich Church Street, London, SE10 9BL",51.4816772,-0.0098856,pub,Mo-We 10:30-23:00; Th 10:30-24:00; Fr 10:30-26:00; Sa 10:00-26:00; Su 10:00-23:00,216,,3.2,69,£,,,1.2,2127,true
10266440600,The Admiral Hardy,"7 College Approach, London, SE10 9HY",51.4819384,-0.0091343,pub,Mo 12:00-19:00; Tu-We 12:00-21:00; Th-Sa 12:00-23:00; Su 12:00-20:00,,,2.9,16,£,,,1.2,1740,true
10266440633,The Gipsy Moth,"60 Greenwich Church Street, London, SE10 9BL",51.4822685,-0.0097961,pub,Su-Th 12:00-23:00; Fr-Sa 12:00-00:00,,,,,£,,,1.2,1500,true
10266443623,Greenwich Tavern,"1 King William Walk, London, SE10 9JH",51.4798001,-0.0071684,pub,,,,,,£,,,1.2,1500,false
10266449760,The Plume of Feathers,"19 Park Vista, London, SE10 9LZ",51.481845,-0.0011257,pub,Mo-Th 12:00-23:00; Fr 12:00-23:30; Sa 11:00-23:30; Su 12:00-22:30,88,,3.6,110,£,,,1.2,2255,true
10280296806,O'Neill's,"52 Tranquil Vale, London, SE3 0BH",51.4667202,0.0078239,pub,Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 10:00-24:00; Su 10:00-23:00,282,,2.45,69,£,,,1.2,1677,true
10557816972,Daylight Inn,"Station Square, Orpington, BR5 1LZ",51.3893975,0.0751533,pub,,634,,,,£,,,1.2,1976,false
10582361575,The Duke of Wellington,"94A Crawford Street, London, W1H 2HQ",51.5193391,-0.1614773,pub,,79,,3,40,£,,,1.2,1871,false
10582631413,Jono's,"Cranbrook Road, Ilford",51.559642,0.0698741,pub,,,,,,£,,,1.2,1500,false
10728654718,The Chequers,"2 High Street, Ilford, IG6 2DD",51.5884349,0.0810853,pub,Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-23:00,381,,,,£,,,1.2,1786,true
10803150329,The Tranquil Tiger,,51.4924675,-0.0653751,pub,Mo-Fr 12:00-23:00; Sa-Su 12:00-24:00,,,,,£,,,1.2,1500,true
10816378577,The Alfred Arms,"22 Shenley Road, Borehamwood, WD6 1AE",51.6542856,-0.2784736,pub,Mo-Su 11:15-23:25,,,,,£,,,1.2,1500,true
10880980667,The Lord Herbert,"47 Herbert Road, London, SE18 3SZ",51.4795761,0.0690296,pub,,,,,,£,,,1.2,1500,false
10895507318,The Mad Bishop & Bear,,51.5160154,-0.1769998,pub,,,,,,£,,,1.2,1500,false
10924079510,Erins Hope,"189 Edgware Road, London, NW9 6LP",51.5871138,-0.2514525,pub,,,,1.75,8,£,,,1.2,1050,false
10948970968,Two Brewers,,51.6219773,0.1201361,pub,,,,,,£,,,1.2,1500,false
10965193065,Man on the Moon,,51.3526443,-0.0164885,pub,,406,,,,£,,,1.2,1805,false
11006274641,Ghost Whale,"70 Atlantic Road, London, SW9 8PX",51.4609224,-0.111238,pub,"Mo 16:00-20:00; Tu 16:00-21:00; We 16:00-23:00; Th-Sa 12:00-23:00; Su, PH 12:00-20:00",608,,,,£,,,1.2,1956,false
11007684249,Enid Street Tavern,87 Enid Street,51.4972723,-0.0716422,pub,We-Th 16:00-23:00; Fr 15:00-23:00; Sa 12:00-23:00; Su 12:00-22:00,10892,,,,£,,,1.2,9669,false
11019827413,The Prince of Wales,"117 Ewell Road, Surbiton, KT6 6AL",51.3896258,-0.29768,pub,"Mo-Fr 09:00-17:30; Sa ""By Appointment Only""; Su off",,,,,£,,,1.2,1500,true
11045432726,3 Locks Brewing Company,,51.5422013,-0.1433341,pub,,,,,,£,,,1.2,1500,false
11061470043,Untraditional Pub,"35 St James Street, London, E17 7FY",51.5805937,-0.0322753,pub,Tu 16:00-22:30; We 14:00-22:30; Th-Sa 12:00-22:30; Su 12:00-21:30; Mo off,466,,,,£,,,1.2,1850,true
11128539820,Great Beyond Brewery,"417 Union Walk, London",51.5293915,-0.076803,pub,,,,,,£,,,1.2,1500,false
11146695407,CROL&CO,"Tanner Street, London, SE1 3LE",51.5004616,-0.0808232,pub,,,,,,£,,,1.2,1500,false
11191798690,The Europa,"171 Walton Road, East Molesey, KT8 0DX",51.4010686,-0.3599326,pub,,98,,,,£,,,1.2,1574,false
11266940563,Radnall Tavern,,51.3555302,-0.0203953,pub,,,,,,£,,,1.2,1500,false
11269168700,Chestnut Tree,"Alderman's Hill, London",51.6178159,-0.1098123,pub,,,,,,£,,,1.2,1500,false
11293946841,Fox & Hounds,"57 Plumstead Common Road, London, SE18 3AS",51.4822347,0.0698498,pub,,,,,,£,,,1.2,1500,false
11294886973,"It ain't much, if it ain't Dutch",67-68 Enid Street,51.4979274,-0.0729433,pub,Th 17:00-22:00; Fr 15:00-22:30; Sa 12:00-22:30; Su 12:00-21:00,,,,,£,,,1.2,1500,true
11304573103,HOP KINGDOM,"16 Druid Street, London, SE1 2EY",51.5019458,-0.0797555,pub,Mo-Th 16:00-23:00; Fr-Sa 12:00-23:00; Su 12:00-22:00;,1167,,,,£,,,1.2,2375,false
11343785904,Westwood,,51.5095827,-0.2228276,pub,,,,,,£,,,1.2,1500,false
11383287247,Stanley's of Streatham,"Streatham High Road, London",51.4365801,-0.1280279,pub,,,,2.15,3,£,,,1.2,1290,false
11383287251,Five Bells,"68-70 Streatham High Road, London, SW16 1DA",51.4362887,-0.1280882,pub,,,,2.4,21,£,,,1.2,1440,false
11400151675,One Inn the Wood,"209 Petts Wood Road, Orpington, BR5 1LA",51.390089,0.0738376,pub,,62,,,,£,,,1.2,1547,false
11402769342,The White Swan,"26 Old Palace Lane, Richmond, TW9 1PG",51.4612183,-0.3112934,pub,"Mo-Sa 12:00-23:00, Su 12:00-22:30",108,,,,£,,,1.2,1581,true
11445942141,The Captain Flinders,"34-38 Eversholt Street, London",51.5289697,-0.1323497,pub,"Mo-Th 12:00-15:00,17:00-22:00; Fr-Su 12:00-22:00",,,,,£,,,1.2,1500,true
11446454119,The Laurels,,51.6038797,-0.3396724,pub,,,,,,£,,,1.2,1500,false
11545207226,Werewolf Beer,"87 Randolph Street, London, NW1 0SR",51.5415191,-0.1363874,pub,"We, Fr 16:00-21:00; Sa 12:00-21:00; Su 14:00-21:00",,,,,£,,,1.2,1500,true
11603173108,Crate,"14 Water Street, London, E14 5GX",51.5028307,-0.0134968,pub,,2270,,,,£,,,1.2,3202,false
11626222191,The Bull Hotel,,51.308416,0.3115984,pub,,,,,,£,,,1.2,1500,false
11626270361,The Moat,,51.3057957,0.3297969,pub,,,,,,£,,,1.2,1500,false
11687714203,Mother Kelly's,"16 Ashley Road, London, N17 9ST",51.5901221,-0.0615959,pub,Tu-We 16:00-23:00; Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-22:30,,,,,£,,,1.2,1500,true
11735382754,The Phoenix,"Plough Lane, London, SW17 0NR",51.4307605,-0.1869567,pub,,3915,,,,£,,,1.2,4436,false
11739120991,Good Companion,"Shenley Road, Borehamwood, WD6 1AH",51.6566812,-0.2745026,pub,Mo-Sa 09:00-18:00; Su 10:00-17:00,,,,,£,,,1.2,1500,true
11786475613,Joyce,"294 Brockley Road, London, SE4 2RA",51.4591881,-0.0340818,pub,Tu-Th 16:00-23:00; Fr 16:00-24:00; Sa 12:00-24:00; Su 12:00-23:00,,,,,£,,,1.2,1500,true
11901214589,Annie Twomeys,"110-112 Chase Side, London, N14 5PH",51.6335353,-0.1316385,pub,Mo-Fr 09:00-17:30,142,,,,£,,,1.2,1607,true
11926973569,Waxy O'Connor's London,"14-16 Rupert Street, London",51.5107981,-0.1323302,pub,,391,,3.2,105,£,,,1.2,2295,false
11952231689,Whelans,"20 Richmond Road, Kingston Upon Thames, KT2 5EB",51.4130392,-0.3004908,pub,,1610,,,,£,,,1.2,2708,false
12007863407,Three Compasses,"62 High Street, London, N8 7NX",51.5874988,-0.1186871,pub,Mo-Th 15:00-23:00; Fr 15:00-00:00; Sa 12:00-00:00; Su 12:00-23:00,,,3.4,59,£,,,1.2,2040,true
12007863429,North Eight,"26 High Street, London, N8 7PB",51.5872319,-0.1204597,pub,Mo-Th 12:00-00:00; Fr-Sa 11:00-27:00; Su 11:00-00:00,275,,,,£,,,1.2,1706,true
12023263602,The White Horse,"4 Wembley Park Boulevard, London, HA9 0HP",51.5581683,-0.2807653,pub,Mo-Sa 12:00-23:00; Su 12:00-22:30,,,,,£,,,1.2,1500,true
12029142595,Flamingo Electric,,51.4617441,-0.1118766,pub,,356,,,,£,,,1.2,1767,false
12077358666,Ashbourne Bar and Restaurant,,51.529258,-0.2916185,pub,,,,,,£,,,1.2,1500,false
12093799635,VennStreet Records,78 Venn Street,51.4623566,-0.137969,pub,"Mo-Tu,Su 17:00-24:00; We 17:00-01:00; Th-Sa 17:00-02:00",165,,,,£,,,1.2,1624,true
12183990594,The Ganton Arms,"Ganton Street, London",51.5130058,-0.1391809,pub,"Mo-We,Su 11:30-23:00; Th-Sa 11:30-24:00",,,,,£,,,1.2,1500,true
12185302738,The Royal Standard,"44 Vanbrugh Park, London, SE3 7JQ",51.4767777,0.0187041,pub,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:30,,,,,£,,,1.2,1500,true
12189261755,The Princess of Wales,"1a Montpelier Row, London, SE3 0RL",51.469352,0.0104158,pub,Mo-Sa 12:00-23:00; Su 12:00-22:30,368,,3.05,75,£,,,1.2,2167,true
12197064449,Bob's Courtyard Bar,"92A Balham High Road, London, SW12 9AG",51.4461436,-0.1500124,pub,Mo-Su 18:00-23:00,,,2.55,9,£,,,1.2,1530,true
12199018632,Balham House,"92A Balham High Road, London, SW12 9AG",51.4462618,-0.1501313,pub,Mo-Su 18:00-23:00,330,,,,£,,,1.2,1748,true
12202023783,The Crown,"49 Tranquil Vale, London, SE3 0BS",51.4665378,0.0071768,pub,Mo-Fr 12:00-23:00; Sa 11:00-23:00; Su 12:00-22:30,197,,2.85,55,£,,,1.2,1878,true
12229930329,Katie's Bar,,51.5604669,-0.2526225,pub,,3627,,,,£,,,1.2,4220,false
12231843057,Wetherspoons - The Lion & The Unicorn,"The Sidings, Waterloo Station, London, SE1 7BH",51.5028376,-0.1150963,pub,,58614,,,,£,,,1.2,45461,false
12250692107,Goldwood,,51.5145461,-0.0908832,pub,,516,,,,£,,,1.2,1887,false
12400890860,The Lamb,,51.6254907,-0.0636229,pub,"Mo 08:00-14:00; Tu-Fr 08:00-14:00,16:00-19:00; Th 08:00-14:00,16:00-20:00; Sa 08:00-15:00",366,,,,£,,,1.2,1775,true
12431593816,The Wren Tavern,"67-69 Watling Street, London",51.5129827,-0.093276,pub,Mo-Fr 11:30-15:00,,,2.3,14,£,,,1.2,1380,true
12437701305,The Blue Stoops,"127-129 Kensington Church Street, London, W8 7LP",51.5072365,-0.1948618,pub,"Mo-We 12:00-23:30, Th-Sa 12:00-24:00, Su 12:00-22:30",169,,,,£,,,1.2,1627,true
12438617775,Lingfield,11 Lingfield Crescent,51.4589403,0.0802428,pub,,136,,,,£,,,1.2,1602,false
12529152052,Goodman's Field,"87-91 Mansell Street, London, E1 8AP",51.511524,-0.0727234,pub,,,,3.05,41,£,,,1.2,1830,false
12531850553,Lvls,"Succession Walk, London, E3 2RX",51.5405898,-0.0208404,pub,,1151,,,,£,,,1.2,2363,false
12532959124,The Shirker's Rest,"9 Lewisham Way, London, SE14 6PP",51.4754484,-0.0356579,pub,Mo-Th 14:00-24:00; Fr-Sa 12:00-25:00; Su 12:00-24:00,,,,,£,,,1.2,1500,true
12532959125,Marquis of Granby,"322 New Cross Road, London, SE14 6AG",51.4755875,-0.0359293,pub,Mo-Th 14:00-24:00; Fr-Sa 12:00-25:00; Su 12:00-24:00,,,3.4,28,£,,,1.2,2040,true
12532965637,Jam Circus,"120-122 Deptford High Street, London, SE8 4NS",51.4783704,-0.025882,pub,Mo-Th 16:00-23:00; Fr 16:00-25:00; Sa 12:00-25:00; Su 12:00-22:30,,,3.15,3,£,,,1.2,1890,true
12534156760,The Fenchurch,"72 Fenchurch Street, London",51.5126038,-0.0784658,pub,,,,,,£,,,1.2,1500,false
12534156761,The Bolter,"Queen Street, London",51.5117408,-0.0926706,pub,,261,,,,£,,,1.2,1696,false
12569614013,Beer Rebellion,"129 Queen's Road, London, SE15 2NB",51.4737143,-0.0586599,pub,,98,,,,£,,,1.2,1574,false
12572448542,The Tiger,"18-19 Camberwell Green, London, SE5 7AA",51.4738085,-0.0926516,pub,Mo-Su 09:00-04:00,240,,2.1,36,£,,,1.2,1411,true
12572448556,The Hermits Cave,"28 Camberwell Church Street, London, SE5 8QU",51.4738247,-0.0906436,pub,"Mo 12:00-22:00, Tu-Th 12:00-12:30, Fr-Sa 12:00-23:00, Su 12:00-22:30",,,3.35,49,£,,,1.2,2010,true
12572448581,Stormbird,"25 Camberwell Church Street, London, SE5 8TR",51.4740302,-0.0903889,pub,Mo 16:00-23:00; Tu-Fr 16:00-24:00; Sa 12:30-24:00; Su 12:30-23:00,112,,2.9,38,£,,,1.2,1837,true
12572476234,The Joiners Arms,"35 Denmark Hill, London, SE5 8RS",51.4723805,-0.0928715,pub,Mo-Fr 08:00-17:00; Sa-Su 09:00-17:00,186,,2.75,25,£,,,1.2,1803,true
12572476260,The Camberwell Arms,"65 Camberwell Church Street, London, SE5 8TR",51.4737308,-0.0883606,pub,"Mo 17:00-23:00, Tu-Th 12:00-23:00, Fr 12:00-24:00, Sa 11:00-24:00, Su 12:00-23:00",,,,,£,,,1.2,1500,true
12595899238,Mondo Tap,"86-92 Stewarts Road, London, SW8 4UG",51.4746712,-0.1402311,pub,We-Fr 17:00-23:00; Sa 13:00-23:00; Su 14:00-22:00,399,,,,£,,,1.2,1799,true
12599228001,Feeney's 5 Lloyds Avenue,"5 Lloyd's Avenue, London, EC3N 3AE",51.5118019,-0.0774811,pub,Mo-Sa 11:00-23:30,,,,,£,,,1.2,1500,true
12599552601,Three Falcons Indian Gastropub,"Orchardson Street, London, NW8 8NG",51.5241025,-0.1746223,pub,Mo-Su 12:00-23:00,,,,,£,,,1.2,1500,true
12605423089,BR3WERY Craft Brewing Co.,"253 Beckenham Road, London, BR3 4RP",51.4099147,-0.0456995,pub,Mo-Fr 16:00-22:00; Sa 14:00-22:00; Su 14:00-20:00,,,,,£,,,1.2,1500,true
12633147087,The Queens,"26 Tottenham Lane, London, N8 9DE",51.5809825,-0.1219242,pub,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-23:00,,,2,44,£,,,1.2,1200,true
12633199507,The Fox at Crouch End,"2 Park Road, London, N8 8TD",51.5805629,-0.1239783,pub,Mo-Th 12:00-23:00; Fr-Sa 11:00-24:00; Su 11:00-22:30,,,2.4,18,£,,,1.2,1440,true
